Waktu (detik),Tegangan (V),Arus (A)
56723.0,9.79,1.95
56724.0,10.06,1.17
56725.0,9.99,1.42
56726.0,10.3,0.34
56727.0,9.99,0.78
56728.0,10.3,0.63
56729.0,9.79,1.9
56730.0,9.77,1.76
56731.0,10.18,0.98
56732.0,9.81,1.51
56733.0,11.25,1.37
56734.0,10.84,2.49
56735.0,10.79,2.69
56736.0,11.28,1.22
56737.0,11.16,1.51
56738.0,11.01,1.86
56739.0,11.11,1.66
56740.0,10.96,1.95
56741.0,10.72,2.44
56742.0,11.13,1.56
56743.0,10.74,2.54
56744.0,10.77,2.49
56745.0,10.79,1.76
56746.0,10.72,2.05
56747.0,10.72,2.44
56748.0,11.21,1.12
56749.0,10.99,1.71
56750.0,11.04,1.22
56751.0,10.89,1.9
56752.0,11.13,1.03
56753.0,10.86,1.95
56754.0,11.04,1.61
56755.0,10.77,2.29
56756.0,10.79,2.2
56757.0,10.74,2.34
56758.0,11.16,1.07
56759.0,11.16,0.98
56760.0,10.67,2.44
56761.0,10.94,1.76
56762.0,10.84,2.0
56763.0,11.06,1.07
56764.0,10.72,2.29
56765.0,10.62,2.59
56766.0,10.86,1.42
56767.0,10.57,2.49
56768.0,10.72,1.9
56769.0,11.06,1.03
56770.0,10.86,1.86
56771.0,10.82,1.95
56772.0,11.01,1.12
56773.0,10.57,2.39
56774.0,10.91,1.32
56775.0,10.82,1.95
56776.0,10.86,1.81
56777.0,10.69,2.25
56778.0,10.91,1.51
56779.0,10.74,2.2
56780.0,10.62,2.44
56781.0,10.99,1.56
56782.0,10.91,1.56
56783.0,10.57,2.59
56784.0,10.77,2.0
56785.0,10.84,1.42
56786.0,10.6,2.39
56787.0,10.84,1.66
56788.0,10.94,1.37
56789.0,10.79,1.86
56790.0,10.57,2.39
56791.0,10.6,2.49
56792.0,10.86,1.61
56793.0,10.82,1.81
56794.0,11.01,0.98
56795.0,10.91,1.07
56796.0,10.6,2.39
56797.0,10.5,2.44
56798.0,11.06,1.17
56799.0,11.04,0.83
56800.0,11.04,1.12
56801.0,10.52,2.05
56802.0,10.57,2.29
56803.0,10.74,1.95
56804.0,10.79,1.37
56805.0,10.52,2.44
56806.0,10.96,0.98
56807.0,10.74,1.37
56808.0,11.01,0.83
56809.0,10.74,1.86
56810.0,10.79,1.71
56811.0,10.62,2.2
56812.0,10.5,2.44
56813.0,10.67,2.0
56814.0,10.67,1.9
56815.0,10.94,0.98
56816.0,10.94,0.93
56817.0,10.62,2.1
56818.0,10.94,1.32
56819.0,10.96,0.98
56820.0,10.64,2.1
56821.0,11.01,1.12
56822.0,10.72,1.81
56823.0,10.89,1.03
56824.0,10.89,0.93
56825.0,10.62,2.0
56826.0,10.6,2.0
56827.0,10.86,0.98
56828.0,10.62,2.0
56829.0,10.47,2.39
56830.0,10.96,0.83
56831.0,10.96,0.88
56832.0,10.45,2.25
56833.0,10.77,1.27
56834.0,10.77,1.61
56835.0,10.47,2.44
56836.0,10.69,1.86
56837.0,10.45,2.29
56838.0,10.45,2.34
56839.0,10.42,2.29
56840.0,10.72,1.66
56841.0,10.69,1.66
56842.0,10.94,0.73
56843.0,10.74,1.51
56844.0,10.42,2.39
56845.0,10.64,1.86
56846.0,10.6,2.0
56847.0,10.94,0.73
56848.0,10.74,1.17
56849.0,10.64,1.71
56850.0,10.89,1.17
56851.0,10.69,1.22
56852.0,10.89,0.83
56853.0,10.42,2.44
56854.0,10.62,1.22
56855.0,10.67,1.56
56856.0,10.64,1.76
56857.0,10.38,2.25
56858.0,10.42,1.95
56859.0,10.64,1.76
56860.0,10.45,1.81
56861.0,10.45,1.86
56862.0,10.84,0.93
56863.0,10.82,1.22
56864.0,10.77,1.07
56865.0,10.69,1.51
56866.0,10.91,0.88
56867.0,10.74,1.12
56868.0,10.67,1.51
56869.0,10.79,1.03
56870.0,10.86,0.78
56871.0,10.6,1.81
56872.0,10.47,2.25
56873.0,10.86,0.83
56874.0,10.74,1.37
56875.0,10.4,2.25
56876.0,10.86,0.88
56877.0,10.86,0.78
56878.0,10.64,1.76
56879.0,10.57,1.9
56880.0,10.45,1.56
56881.0,10.38,2.25
56882.0,10.55,1.42
56883.0,10.69,1.17
56884.0,10.6,1.76
56885.0,10.69,1.51
56886.0,10.77,0.98
56887.0,10.77,0.98
56888.0,10.57,1.81
56889.0,10.57,1.81
56890.0,10.77,0.93
56891.0,10.72,1.03
56892.0,10.77,1.03
56893.0,10.35,2.34
56894.0,10.4,2.15
56895.0,10.82,0.73
56896.0,10.35,2.39
56897.0,10.47,1.61
56898.0,10.6,1.66
56899.0,10.52,1.27
56900.0,10.64,1.17
56901.0,10.67,1.56
56902.0,10.86,0.88
56903.0,10.6,1.71
56904.0,10.86,0.73
56905.0,10.79,1.22
56906.0,10.69,1.17
56907.0,10.79,1.27
56908.0,10.55,1.81
56909.0,10.52,1.76
56910.0,10.33,2.34
56911.0,10.5,1.86
56912.0,10.5,1.9
56913.0,10.84,0.73
56914.0,10.84,0.78
56915.0,10.72,1.32
56916.0,10.74,0.83
56917.0,10.79,0.78
56918.0,10.3,2.25
56919.0,10.33,2.29
56920.0,10.74,1.22
56921.0,10.72,0.88
56922.0,10.72,0.93
56923.0,10.69,1.27
56924.0,10.38,2.15
56925.0,10.45,1.95
56926.0,10.28,2.44
56927.0,10.38,2.15
56928.0,10.84,0.88
56929.0,10.77,1.03
56930.0,10.42,2.1
56931.0,10.57,1.56
56932.0,10.3,2.0
56933.0,10.57,1.61
56934.0,10.47,1.9
56935.0,10.28,2.15
56936.0,10.28,2.25
56937.0,10.82,0.73
56938.0,10.6,1.03
56939.0,10.28,2.15
56940.0,10.42,2.05
56941.0,10.33,2.2
56942.0,10.57,1.07
56943.0,10.3,2.25
56944.0,10.45,1.22
56945.0,10.33,2.2
56946.0,10.35,2.2
56947.0,10.4,2.05
56948.0,10.79,0.98
56949.0,10.72,1.17
56950.0,10.33,1.61
56951.0,10.33,1.51
56952.0,10.47,1.9
56953.0,10.57,1.66
56954.0,10.82,0.88
56955.0,10.82,0.78
56956.0,10.74,1.12
56957.0,10.79,0.59
56958.0,10.5,1.17
56959.0,10.64,1.37
56960.0,10.79,0.73
56961.0,10.28,2.29
56962.0,10.45,1.86
56963.0,10.74,0.98
56964.0,10.33,2.15
56965.0,10.42,2.0
56966.0,10.74,0.59
56967.0,10.38,1.56
56968.0,10.77,0.59
56969.0,10.3,2.15
56970.0,10.45,1.37
56971.0,10.42,1.86
56972.0,10.79,0.88
56973.0,10.55,1.46
56974.0,10.57,0.98
56975.0,10.79,0.63
56976.0,10.23,2.1
56977.0,10.45,1.42
56978.0,10.45,1.86
56979.0,10.52,1.12
56980.0,10.45,1.22
56981.0,10.77,0.93
56982.0,10.72,0.98
56983.0,10.45,1.66
56984.0,10.5,1.42
56985.0,10.23,2.34
56986.0,10.25,2.2
56987.0,10.74,0.73
56988.0,10.72,1.03
56989.0,10.6,1.03
56990.0,10.6,0.98
56991.0,10.38,2.0
56992.0,10.33,2.0
56993.0,10.72,0.68
56994.0,10.55,0.98
56995.0,10.23,2.0
56996.0,10.52,1.56
56997.0,10.57,1.32
56998.0,10.5,1.07
56999.0,10.28,1.61
57000.0,10.57,1.37
57001.0,10.62,0.78
57002.0,10.52,1.03
57003.0,10.47,1.66
57004.0,10.72,0.59
57005.0,10.35,1.95
57006.0,10.42,1.66
57007.0,10.55,1.03
57008.0,10.28,2.05
57009.0,10.52,1.07
57010.0,10.38,1.81
57011.0,10.64,0.78
57012.0,10.55,1.37
57013.0,10.69,0.68
57014.0,10.52,1.42
57015.0,10.57,0.78
57016.0,10.67,1.07
57017.0,10.23,1.86
57018.0,10.5,0.98
57019.0,10.5,1.46
57020.0,10.25,1.61
57021.0,10.23,1.86
57022.0,10.67,0.68
57023.0,10.28,1.61
57024.0,10.57,0.88
57025.0,10.18,2.15
57026.0,10.45,1.07
57027.0,10.4,1.37
57028.0,10.35,1.95
57029.0,10.33,2.05
57030.0,10.72,0.93
57031.0,10.74,0.78
57032.0,10.18,2.2
57033.0,10.4,1.71
57034.0,10.45,0.98
57035.0,10.16,2.05
57036.0,10.38,1.95
57037.0,10.38,1.37
57038.0,10.28,2.05
57039.0,10.4,1.42
57040.0,10.33,1.95
57041.0,10.25,2.15
57042.0,10.33,1.9
57043.0,10.35,1.22
57044.0,10.47,1.07
57045.0,10.69,0.54
57046.0,10.72,0.83
57047.0,10.45,1.51
57048.0,10.67,1.07
57049.0,10.38,1.46
57050.0,10.4,1.71
57051.0,10.52,1.22
57052.0,10.64,0.68
57053.0,10.69,0.88
57054.0,10.23,2.15
57055.0,10.16,2.2
57056.0,10.67,0.59
57057.0,10.72,0.63
57058.0,10.16,2.1
57059.0,10.47,1.42
57060.0,10.38,1.76
57061.0,10.16,2.15
57062.0,10.38,1.76
57063.0,10.47,1.42
57064.0,10.18,2.29
57065.0,10.47,1.46
57066.0,10.4,1.27
57067.0,10.64,0.68
57068.0,10.69,0.54
57069.0,10.16,2.2
57070.0,10.16,1.95
57071.0,10.4,1.56
57072.0,10.47,1.37
57073.0,10.45,0.98
57074.0,10.18,2.25
57075.0,10.38,1.66
57076.0,10.69,0.59
57077.0,10.64,0.98
57078.0,10.13,2.2
57079.0,10.38,1.71
57080.0,10.23,2.1
57081.0,10.67,0.59
57082.0,10.62,0.98
57083.0,10.4,1.17
57084.0,10.13,2.2
57085.0,10.67,0.83
57086.0,10.64,0.63
57087.0,10.21,2.1
57088.0,10.6,1.03
57089.0,10.4,1.56
57090.0,10.67,0.54
57091.0,10.16,2.15
57092.0,10.55,0.73
57093.0,10.28,2.0
57094.0,10.18,1.66
57095.0,10.47,1.37
57096.0,10.21,2.1
57097.0,10.38,1.61
57098.0,10.64,0.63
57099.0,10.25,1.42
57100.0,10.25,1.95
57101.0,10.11,2.2
57102.0,10.52,1.22
57103.0,10.3,1.86
57104.0,10.67,0.63
57105.0,10.33,1.66
57106.0,10.5,1.27
57107.0,10.52,0.83
57108.0,10.35,1.17
57109.0,10.35,1.61
57110.0,10.13,2.15
57111.0,10.64,0.78
57112.0,10.5,1.22
57113.0,10.3,1.42
57114.0,10.6,0.63
57115.0,10.38,1.46
57116.0,10.52,0.88
57117.0,10.67,0.68
57118.0,10.3,1.81
57119.0,10.23,2.0
57120.0,10.4,1.03
57121.0,10.62,0.68
57122.0,10.33,1.27
57123.0,10.45,1.37
57124.0,10.6,0.59
57125.0,10.64,0.68
57126.0,10.16,1.86
57127.0,10.33,1.32
57128.0,10.21,2.05
57129.0,10.13,2.2
57130.0,10.38,1.42
57131.0,10.28,1.81
57132.0,10.16,1.61
57133.0,10.35,1.12
57134.0,10.62,1.07
57135.0,10.13,1.66
57136.0,10.6,0.63
57137.0,10.33,1.61
57138.0,10.55,1.22
57139.0,10.08,1.9
57140.0,10.3,1.76
57141.0,10.45,1.37
57142.0,10.67,0.63
57143.0,10.62,0.63
57144.0,10.42,1.32
57145.0,10.45,1.27
57146.0,10.28,1.27
57147.0,10.08,2.1
57148.0,10.18,1.95
57149.0,10.57,0.73
57150.0,10.08,2.2
57151.0,10.38,0.93
57152.0,10.35,1.46
57153.0,10.3,1.71
57154.0,10.57,0.63
57155.0,10.11,2.15
57156.0,10.4,1.03
57157.0,10.3,1.66
57158.0,10.21,1.95
57159.0,10.6,0.54
57160.0,10.18,2.0
57161.0,10.42,1.03
57162.0,10.08,2.2
57163.0,10.52,0.73
57164.0,10.62,0.68
57165.0,10.64,0.63
57166.0,10.3,1.51
57167.0,10.5,1.22
57168.0,10.28,1.71
57169.0,10.35,1.51
57170.0,10.38,1.07
57171.0,10.38,1.37
57172.0,10.25,1.81
57173.0,10.42,0.68
57174.0,10.11,1.61
57175.0,10.06,2.1
57176.0,10.3,1.66
57177.0,10.08,2.2
57178.0,10.06,2.25
57179.0,10.6,0.93
57180.0,10.16,2.2
57181.0,10.18,1.95
57182.0,10.08,2.2
57183.0,10.06,2.15
57184.0,10.62,0.83
57185.0,10.5,1.17
57186.0,10.18,1.95
57187.0,10.4,0.98
57188.0,10.5,0.83
57189.0,10.33,1.51
57190.0,10.25,1.71
57191.0,10.57,0.59
57192.0,10.62,0.63
57193.0,10.38,1.46
57194.0,10.62,0.63
57195.0,10.06,2.2
57196.0,10.35,1.51
57197.0,10.08,2.1
57198.0,10.55,0.93
57199.0,10.38,1.37
57200.0,10.03,2.0
57201.0,10.13,2.1
57202.0,10.11,2.05
57203.0,10.06,2.15
57204.0,10.45,1.22
57205.0,10.42,1.22
57206.0,10.52,0.68
57207.0,10.6,0.54
57208.0,10.08,1.81
57209.0,10.06,2.05
57210.0,10.45,1.22
57211.0,10.4,1.22
57212.0,10.38,1.37
57213.0,10.11,1.61
57214.0,10.23,1.71
57215.0,10.28,1.03
57216.0,10.3,1.61
57217.0,10.33,1.51
57218.0,10.16,2.0
57219.0,10.03,2.1
57220.0,10.16,1.86
57221.0,10.28,1.07
57222.0,10.3,1.07
57223.0,10.52,0.83
57224.0,10.55,0.54
57225.0,10.38,1.37
57226.0,10.57,0.88
57227.0,10.03,2.15
57228.0,10.52,0.93
57229.0,10.03,2.0
57230.0,10.3,1.51
57231.0,10.18,1.95
57232.0,10.52,0.93
57233.0,10.23,1.71
57234.0,10.5,0.63
57235.0,10.25,1.66
57236.0,10.11,2.15
57237.0,10.4,0.83
57238.0,10.3,1.17
57239.0,10.47,1.12
57240.0,10.55,0.93
57241.0,10.08,2.0
57242.0,10.08,1.56
57243.0,10.57,0.88
57244.0,10.18,1.81
57245.0,10.16,1.86
57246.0,10.5,0.68
57247.0,10.57,0.54
57248.0,10.23,1.66
57249.0,10.06,2.15
57250.0,10.6,0.49
57251.0,10.16,1.9
57252.0,10.18,1.76
57253.0,10.06,2.1
57254.0,10.4,1.17
57255.0,10.35,1.32
57256.0,10.55,0.59
57257.0,10.4,1.12
57258.0,10.52,0.83
57259.0,10.18,1.81
57260.0,10.52,0.49
57261.0,10.5,0.93
57262.0,10.28,1.56
57263.0,10.45,1.12
57264.0,10.23,1.61
57265.0,10.33,1.32
57266.0,10.6,0.59
57267.0,10.11,1.95
57268.0,10.11,1.95
57269.0,10.55,0.78
57270.0,10.23,1.71
57271.0,10.55,0.49
57272.0,10.5,0.88
57273.0,10.25,1.51
57274.0,10.6,0.63
57275.0,10.57,0.63
57276.0,10.55,0.83
57277.0,10.01,1.76
57278.0,10.03,2.05
57279.0,10.52,0.88
57280.0,10.55,0.59
57281.0,10.25,1.61
57282.0,10.5,0.88
57283.0,10.55,0.39
57284.0,10.03,2.1
57285.0,10.21,1.76
57286.0,10.47,0.59
57287.0,10.08,1.46
57288.0,10.38,1.22
57289.0,10.57,0.73
57290.0,10.06,2.1
57291.0,10.33,1.17
57292.0,10.52,0.88
57293.0,10.01,2.15
57294.0,10.28,1.37
57295.0,10.16,1.81
57296.0,10.38,0.78
57297.0,10.35,0.83
57298.0,10.45,1.03
57299.0,10.01,2.05
57300.0,10.03,1.66
57301.0,10.42,0.98
57302.0,10.21,1.71
57303.0,10.52,0.54
57304.0,10.25,1.37
57305.0,10.38,0.78
57306.0,10.55,0.49
57307.0,9.99,2.15
57308.0,10.55,0.68
57309.0,10.45,0.93
57310.0,9.99,1.76
57311.0,10.42,0.73
57312.0,10.3,1.42
57313.0,10.3,1.32
57314.0,10.45,0.73
57315.0,10.16,1.71
57316.0,10.18,1.61
57317.0,10.03,1.95
57318.0,10.13,1.76
57319.0,10.01,2.1
57320.0,10.42,0.98
57321.0,10.5,0.93
57322.0,10.03,1.42
57323.0,9.96,2.1
57324.0,10.11,1.32
57325.0,10.16,1.32
57326.0,10.47,0.83
57327.0,10.42,0.98
57328.0,10.16,1.71
57329.0,10.23,1.51
57330.0,9.99,2.1
57331.0,10.99,2.39
57332.0,11.4,1.32
57333.0,10.94,2.73
57334.0,11.38,1.17
57335.0,11.38,1.46
57336.0,11.04,2.49
57337.0,11.13,1.86
57338.0,10.89,2.59
57339.0,10.89,2.15
57340.0,11.33,1.46
57341.0,11.21,1.37
57342.0,11.06,2.15
57343.0,11.33,1.22
57344.0,11.18,1.37
57345.0,11.3,1.07
57346.0,11.16,1.32
57347.0,11.08,1.95
57348.0,11.08,1.42
57349.0,11.25,1.17
57350.0,10.79,2.69
57351.0,11.08,2.0
57352.0,10.89,2.59
57353.0,10.74,2.39
57354.0,10.94,2.2
57355.0,11.04,1.56
57356.0,10.74,2.64
57357.0,10.74,2.78
57358.0,11.08,1.71
57359.0,10.94,2.2
57360.0,10.74,2.69
57361.0,10.77,2.59
57362.0,11.04,1.37
57363.0,10.72,2.59
57364.0,10.91,1.66
57365.0,10.99,1.81
57366.0,10.72,2.64
57367.0,11.21,1.17
57368.0,10.77,2.39
57369.0,10.91,1.66
57370.0,11.13,1.12
57371.0,10.72,2.49
57372.0,10.79,1.95
57373.0,11.04,1.56
57374.0,10.91,1.95
57375.0,10.99,1.42
57376.0,10.72,2.49
57377.0,10.64,2.44
57378.0,11.08,1.03
57379.0,11.06,1.07
57380.0,10.77,2.39
57381.0,11.13,1.03
57382.0,11.11,1.32
57383.0,11.08,1.03
57384.0,11.11,0.98
57385.0,10.74,2.34
57386.0,10.79,2.05
57387.0,10.62,2.64
57388.0,10.64,1.9
57389.0,10.94,1.56
57390.0,10.6,2.34
57391.0,10.62,1.86
57392.0,10.62,2.2
57393.0,11.08,1.07
57394.0,10.6,2.0
57395.0,10.69,1.95
57396.0,10.94,1.22
57397.0,10.55,2.54
57398.0,10.86,1.27
57399.0,10.79,1.46
57400.0,10.72,2.2
57401.0,10.79,1.86
57402.0,10.89,1.22
57403.0,10.57,2.49
57404.0,10.99,1.03
57405.0,10.52,2.49
57406.0,10.99,1.27
57407.0,10.82,1.76
57408.0,10.52,2.59
57409.0,10.62,2.39
57410.0,10.99,0.98
57411.0,10.6,1.81
57412.0,10.5,2.34
57413.0,10.62,2.39
57414.0,10.99,1.12
57415.0,10.72,1.61
57416.0,10.96,1.03
57417.0,10.74,1.95
57418.0,10.94,1.32
57419.0,10.94,1.37
57420.0,10.6,2.34
57421.0,10.89,1.42
57422.0,10.5,2.39
57423.0,10.91,0.98
57424.0,10.74,1.86
57425.0,10.94,0.98
57426.0,10.94,0.88
57427.0,10.47,2.44
57428.0,10.47,2.49
57429.0,10.86,1.37
57430.0,10.94,0.83
57431.0,10.5,1.86
57432.0,10.89,1.22
57433.0,10.79,1.27
57434.0,10.91,0.88
57435.0,10.64,2.0
57436.0,10.57,2.2
57437.0,10.84,0.93
57438.0,10.77,1.51
57439.0,10.94,0.88
57440.0,10.79,1.51
57441.0,10.42,2.29
57442.0,10.64,1.81
57443.0,10.55,2.2
57444.0,10.82,0.93
57445.0,10.84,0.98
57446.0,10.77,1.42
57447.0,10.45,2.29
57448.0,10.42,2.34
57449.0,10.42,1.81
57450.0,10.64,1.71
57451.0,10.86,1.03
57452.0,10.47,2.2
57453.0,10.84,1.12
57454.0,10.42,1.9
57455.0,10.67,1.17
57456.0,10.86,0.73
57457.0,10.5,1.71
57458.0,10.84,0.78
57459.0,10.62,1.22
57460.0,10.6,1.37
57461.0,10.57,1.86
57462.0,10.64,1.51
57463.0,10.84,0.83
57464.0,10.84,0.83
57465.0,10.52,2.0
57466.0,10.45,2.29
57467.0,10.86,0.78
57468.0,10.64,1.56
57469.0,10.33,2.15
57470.0,10.4,1.71
57471.0,10.52,1.86
57472.0,10.5,1.51
57473.0,10.6,1.22
57474.0,10.79,0.78
57475.0,10.4,2.29
57476.0,10.33,2.34
57477.0,10.82,0.73
57478.0,10.57,1.66
57479.0,10.3,2.25
57480.0,10.33,2.0
57481.0,10.79,0.73
57482.0,10.45,1.37
57483.0,10.28,2.1
57484.0,10.35,2.2
57485.0,10.62,1.07
57486.0,10.74,1.22
57487.0,10.64,0.93
57488.0,10.67,0.93
57489.0,10.47,1.86
57490.0,10.72,0.83
57491.0,10.69,0.88
57492.0,10.69,0.93
57493.0,10.4,2.05
57494.0,10.77,0.73
57495.0,10.52,1.61
57496.0,10.52,1.56
57497.0,10.52,1.66
57498.0,10.47,1.32
57499.0,10.25,2.34
57500.0,10.79,0.78
57501.0,10.42,1.42
57502.0,10.25,2.2
57503.0,10.62,0.93
57504.0,10.21,2.39
57505.0,10.6,0.83
57506.0,10.6,1.37
57507.0,10.69,1.07
57508.0,10.33,2.05
57509.0,10.5,1.56
57510.0,10.45,1.71
57511.0,10.23,2.0
57512.0,10.25,1.66
57513.0,10.74,0.54
57514.0,10.3,1.61
57515.0,10.23,2.05
57516.0,10.42,1.71
57517.0,10.55,1.32
57518.0,10.69,0.98
57519.0,10.5,1.37
57520.0,10.3,2.1
57521.0,10.21,2.25
57522.0,10.6,1.12
57523.0,10.5,1.46
57524.0,10.16,2.1
57525.0,10.6,0.68
57526.0,10.5,1.37
57527.0,10.33,2.05
57528.0,10.42,1.61
57529.0,10.72,0.63
57530.0,10.62,0.98
57531.0,10.23,1.51
57532.0,10.67,0.63
57533.0,10.16,2.2
57534.0,10.67,0.98
57535.0,10.64,0.83
57536.0,10.6,1.17
57537.0,10.18,2.15
57538.0,10.25,2.0
57539.0,10.57,0.68
57540.0,10.3,1.95
57541.0,10.42,1.51
57542.0,10.4,1.66
57543.0,10.35,1.86
57544.0,10.5,1.27
57545.0,10.64,0.93
57546.0,10.23,2.05
57547.0,10.64,0.88
57548.0,10.21,2.05
57549.0,10.28,1.9
57550.0,10.64,0.49
57551.0,10.42,1.42
57552.0,10.47,1.32
57553.0,10.45,1.37
57554.0,10.18,2.1
57555.0,10.25,1.9
57556.0,10.13,2.0
57557.0,10.18,2.0
57558.0,10.3,1.17
57559.0,10.57,0.68
57560.0,10.47,1.27
57561.0,10.4,1.03
57562.0,10.62,0.98
57563.0,10.08,2.1
57564.0,10.38,0.98
57565.0,10.45,1.27
57566.0,10.23,1.9
57567.0,10.4,1.27
57568.0,10.18,2.05
57569.0,10.35,1.42
57570.0,10.28,1.76
57571.0,10.47,1.17
57572.0,10.62,0.68
57573.0,10.23,1.86
57574.0,10.45,1.27
57575.0,10.57,0.59
57576.0,10.35,1.46
57577.0,10.55,0.63
57578.0,10.03,2.0
57579.0,10.21,1.37
57580.0,10.23,1.76
57581.0,10.13,2.05
57582.0,10.11,2.1
57583.0,10.33,1.46
57584.0,10.3,1.56
57585.0,10.03,2.2
57586.0,10.25,1.66
57587.0,10.06,2.1
57588.0,10.5,0.98
57589.0,10.42,1.12
57590.0,10.5,0.63
57591.0,10.03,2.1
57592.0,10.52,0.59
57593.0,10.55,0.78
57594.0,10.16,1.9
57595.0,10.23,1.71
57596.0,10.55,0.49
57597.0,10.35,0.73
57598.0,10.13,2.0
57599.0,10.06,2.2
57600.0,10.23,1.66
57601.0,10.55,0.54
57602.0,10.5,0.63
57603.0,10.45,1.03
57604.0,10.01,2.1
57605.0,10.38,0.68
57606.0,10.21,1.61
57607.0,10.52,0.54
57608.0,10.38,1.12
57609.0,10.47,0.88
57610.0,10.06,2.1
57611.0,10.5,0.59
57612.0,10.5,0.54
57613.0,10.33,1.27
57614.0,10.03,2.1
57615.0,10.21,1.66
57616.0,10.01,2.05
57617.0,10.01,2.1
57618.0,10.38,1.12
57619.0,10.08,2.0
57620.0,10.55,0.59
57621.0,10.33,1.22
57622.0,9.99,2.2
57623.0,10.52,0.44
57624.0,10.33,1.27
57625.0,10.21,1.56
57626.0,10.3,0.73
57627.0,10.01,1.56
57628.0,10.21,1.56
57629.0,10.01,2.05
57630.0,9.99,2.05
57631.0,10.47,0.88
57632.0,10.3,0.88
57633.0,10.3,1.32
57634.0,10.47,0.49
57635.0,10.52,0.73
57636.0,10.03,2.0
57637.0,10.16,1.61
57638.0,10.16,1.61
57639.0,10.03,2.0
57640.0,10.23,1.37
57641.0,10.06,1.86
57642.0,10.45,0.83
57643.0,10.42,0.59
57644.0,10.25,1.42
57645.0,10.47,0.59
57646.0,10.38,0.49
57647.0,10.08,1.81
57648.0,10.38,0.98
57649.0,10.03,2.05
57650.0,10.25,1.32
57651.0,9.94,2.05
57652.0,10.03,2.0
57653.0,10.5,0.59
57654.0,9.99,1.61
57655.0,10.25,0.68
57656.0,9.94,2.05
57657.0,9.91,2.0
57658.0,10.21,1.42
57659.0,10.28,1.22
57660.0,10.23,0.83
57661.0,10.13,1.17
57662.0,9.99,1.56
57663.0,9.94,1.76
57664.0,10.42,0.78
57665.0,10.3,1.17
57666.0,9.99,2.0
57667.0,9.94,2.15
57668.0,10.28,0.73
57669.0,9.96,2.15
57670.0,10.13,1.46
57671.0,10.28,1.07
57672.0,9.91,2.0
57673.0,10.16,1.42
57674.0,9.89,1.95
57675.0,10.18,1.42
57676.0,9.99,1.9
57677.0,10.23,1.27
57678.0,10.3,1.12
57679.0,10.11,1.22
57680.0,9.89,1.86
57681.0,10.21,1.27
57682.0,10.35,0.98
57683.0,10.28,0.63
57684.0,9.91,2.1
57685.0,9.89,2.15
57686.0,10.38,0.59
57687.0,10.28,1.22
57688.0,10.45,0.39
57689.0,10.3,1.07
57690.0,10.38,0.54
57691.0,10.3,1.07
57692.0,10.42,0.39
57693.0,10.45,0.59
57694.0,10.13,1.51
57695.0,10.33,0.98
57696.0,10.25,1.07
57697.0,10.21,0.73
57698.0,10.21,0.83
57699.0,10.18,1.42
57700.0,10.28,1.03
57701.0,10.08,1.51
57702.0,9.94,1.46
57703.0,10.28,0.98
57704.0,10.11,1.46
57705.0,10.18,0.88
57706.0,10.21,0.73
57707.0,10.3,0.54
57708.0,9.91,2.0
57709.0,10.03,1.66
57710.0,9.91,1.9
57711.0,10.03,1.61
57712.0,10.16,1.32
57713.0,10.16,1.32
57714.0,10.06,1.12
57715.0,10.01,1.37
57716.0,10.08,0.98
57717.0,9.86,2.0
57718.0,9.81,1.81
57719.0,10.4,0.39
57720.0,10.28,0.93
57721.0,10.35,0.44
57722.0,10.16,1.22
57723.0,10.35,0.39
57724.0,10.25,1.03
57725.0,9.81,1.81
57726.0,10.3,0.88
57727.0,10.4,0.44
57728.0,10.23,1.07
57729.0,10.18,1.17
57730.0,9.89,1.95
57731.0,9.94,1.86
57732.0,10.18,0.68
57733.0,10.25,0.54
57734.0,10.42,0.44
57735.0,10.3,0.73
57736.0,9.99,0.88
57737.0,10.11,0.78
57738.0,9.96,1.71
57739.0,10.11,1.37
57740.0,9.81,2.0
57741.0,10.25,0.93
57742.0,10.28,0.54
57743.0,10.38,0.59
57744.0,10.21,1.12
57745.0,10.06,1.42
57746.0,10.33,0.44
57747.0,10.3,0.54
57748.0,10.38,0.59
57749.0,10.3,0.73
57750.0,10.11,1.22
57751.0,9.94,1.86
57752.0,10.16,1.12
57753.0,9.79,1.95
57754.0,10.08,1.46
57755.0,9.79,1.95
57756.0,9.79,2.05
57757.0,10.3,0.73
57758.0,9.81,1.46
57759.0,10.18,1.07
57760.0,10.13,0.63
57761.0,10.16,0.59
57762.0,10.13,1.03
57763.0,10.03,1.42
57764.0,10.18,1.17
57765.0,9.81,2.0
57766.0,10.03,1.37
57767.0,10.3,0.39
57768.0,10.28,0.39
57769.0,10.28,0.78
57770.0,10.25,0.54
57771.0,10.25,0.44
57772.0,9.91,1.86
57773.0,10.13,1.27
57774.0,10.25,0.34
57775.0,10.33,0.59
57776.0,9.74,1.9
57777.0,10.33,0.24
57778.0,9.94,1.22
57779.0,10.21,0.93
57780.0,10.28,0.34
57781.0,9.91,1.76
57782.0,9.94,1.66
57783.0,10.03,1.22
57784.0,9.77,1.86
57785.0,10.01,1.42
57786.0,10.18,0.59
57787.0,9.77,1.9
57788.0,10.28,0.44
57789.0,9.77,1.95
57790.0,10.16,1.03
57791.0,9.79,1.95
57792.0,10.16,1.03
57793.0,10.03,1.32
57794.0,9.79,2.0
57795.0,10.03,1.32
57796.0,9.84,1.81
57797.0,9.89,1.76
